,identifier,time,returns,position,captured_returns
157,ADM,2023-08-18,-0.0026762832969894,-1.0,0.0026762832969894
158,ADM,2023-08-21,-0.0148225651547062,-1.0,0.0148225651547062
159,ADM,2023-08-22,0.0030526358485569,-1.0,-0.0030526358485569
160,ADM,2023-08-23,-0.006855891013751,-1.0,0.006855891013751
161,ADM,2023-08-24,0.004360008855537,-1.0,-0.004360008855537
162,ADM,2023-08-25,0.0003512065315305,-1.0,-0.0003512065315305
163,ADM,2023-08-28,0.0066031895315576,-1.0,-0.0066031895315576
164,ADM,2023-08-29,-0.0076722829352598,-1.0,0.0076722829352598
165,ADM,2023-08-30,-0.013136860605784,-1.0,0.013136860605784
166,ADM,2023-08-31,0.0044536203448256,-1.0,-0.0044536203448256
167,ADM,2023-09-01,-0.008322573059798,-1.0,0.008322573059798
168,ADM,2023-09-05,-0.0131957939622924,-1.0,0.0131957939622924
169,ADM,2023-09-06,0.0099976822109689,-1.0,-0.0099976822109689
170,ADM,2023-09-07,0.0025679102525652,-1.0,-0.0025679102525652
171,ADM,2023-09-08,-0.00064929927065,-1.0,0.00064929927065
172,ADM,2023-09-11,0.009062303178856,-1.0,-0.009062303178856
173,ADM,2023-09-12,-0.0005596346728726,-1.0,0.0005596346728726
174,ADM,2023-09-13,0.0095857285943337,-1.0,-0.0095857285943337
175,ADM,2023-09-14,-0.0121752600911739,-1.0,0.0121752600911739
176,ADM,2023-09-15,-0.0015062977147985,-1.0,0.0015062977147985
177,ADM,2023-09-18,-0.0008630085232277,-1.0,0.0008630085232277
178,ADM,2023-09-19,0.0027329689284727,-1.0,-0.0027329689284727
179,ADM,2023-09-20,-0.0049363954430334,-1.0,0.0049363954430334
180,ADM,2023-09-21,-0.0191144689743557,-1.0,0.0191144689743557
181,ADM,2023-09-22,0.0031533904889834,-1.0,-0.0031533904889834
182,ADM,2023-09-25,-0.0122355465828846,-1.0,0.0122355465828846
183,ADM,2023-09-26,0.0029105640724086,-1.0,-0.0029105640724086
184,ADM,2023-09-27,-0.0032431598451402,-1.0,0.0032431598451402
185,ADM,2023-09-28,-0.0064103807494582,-1.0,0.0064103807494582
186,ADM,2023-09-29,-0.0128649202784774,-1.0,0.0128649202784774
187,ADM,2023-10-02,-0.0041486129584657,-1.0,0.0041486129584657
188,ADM,2023-10-03,-0.0036928121634679,-1.0,0.0036928121634679
189,ADM,2023-10-04,-0.0037697449724347,-1.0,0.0037697449724347
190,ADM,2023-10-05,-0.0030560853321959,-1.0,0.0030560853321959
191,ADM,2023-10-06,0.0120112427828197,-1.0,-0.0120112427828197
192,ADM,2023-10-09,0.0027931523309043,-1.0,-0.0027931523309043
193,ADM,2023-10-10,-0.0050769638796953,-1.0,0.0050769638796953
194,ADM,2023-10-11,-0.0107074987157689,-1.0,0.0107074987157689
195,ADM,2023-10-12,0.006422046552036,-1.0,-0.006422046552036
196,ADM,2023-10-13,0.0139616293204902,-1.0,-0.0139616293204902
197,ADM,2023-10-16,0.0075789512108671,-1.0,-0.0075789512108671
198,ADM,2023-10-17,-0.0075319640719026,-1.0,0.0075319640719026
199,ADM,2023-10-18,-0.0076638136150928,-1.0,0.0076638136150928
200,ADM,2023-10-19,-0.0113565906716719,-1.0,0.0113565906716719
201,ADM,2023-10-20,-0.0052216169277797,-1.0,0.0052216169277797
202,ADM,2023-10-23,-0.0346991548426785,-1.0,0.0346991548426785
203,ADM,2023-10-24,0.0167222819412642,-1.0,-0.0167222819412642
204,ADM,2023-10-25,0.0078956089882737,-1.0,-0.0078956089882737
205,ADM,2023-10-26,-0.0176608921836481,-1.0,0.0176608921836481
206,ADM,2023-10-27,0.013398120248844,-1.0,-0.013398120248844
207,ADM,2023-10-30,0.0013929016593102,-1.0,-0.0013929016593102
208,ADM,2023-10-31,-0.0018818655750819,-1.0,0.0018818655750819
209,ADM,2023-11-01,0.0100732658427491,-1.0,-0.0100732658427491
210,ADM,2023-11-02,0.0046008117300963,-1.0,-0.0046008117300963
211,ADM,2023-11-03,-0.0033003569380419,-1.0,0.0033003569380419
212,ADM,2023-11-06,-0.0043301738467981,-1.0,0.0043301738467981
213,ADM,2023-11-07,-0.0007858488153394,-1.0,0.0007858488153394
214,ADM,2023-11-08,0.0012999019852835,-1.0,-0.0012999019852835
215,ADM,2023-11-09,0.0034473134450345,-1.0,-0.0034473134450345
216,ADM,2023-11-10,0.0055214349048347,-1.0,-0.0055214349048347
217,ADM,2023-11-13,0.0084001088208743,-1.0,-0.0084001088208743
218,ADM,2023-11-14,0.0038565096876552,-1.0,-0.0038565096876552
219,ADM,2023-11-15,-0.003274766430509,-1.0,0.003274766430509
220,ADM,2023-11-16,0.0004172714897385,-1.0,-0.0004172714897385
221,ADM,2023-11-17,-0.0037101642907427,-1.0,0.0037101642907427
222,ADM,2023-11-20,0.0012966835878521,-1.0,-0.0012966835878521
223,ADM,2023-11-21,0.0065782738757127,-1.0,-0.0065782738757127
224,ADM,2023-11-22,-0.0003288378731853,-1.0,0.0003288378731853
225,ADM,2023-11-24,-0.0123763658307424,-1.0,0.0123763658307424
226,ADM,2023-11-27,0.0096305912979323,-1.0,-0.0096305912979323
227,ADM,2023-11-28,-0.0094985637825584,-1.0,0.0094985637825584
228,ADM,2023-11-29,0.0060382606740142,-1.0,-0.0060382606740142
229,ADM,2023-11-30,0.0151178576467636,-1.0,-0.0151178576467636
230,ADM,2023-12-01,-0.004823406771194,-1.0,0.004823406771194
231,ADM,2023-12-04,-0.0053471075194978,-1.0,0.0053471075194978
